Unnamed: 0,customer_id,subscription_id,participant_age,marketing_channel,country_code,extra_draws_per_year,add_ons,failed_payments_12m,monthly_spend_estimated,donation_share_charity,web_sessions_90d_raw,service_contacts_12m,complaints_12m,lifetime_wins,campaign_cohort,treatment_sent_flag,offer_cost_eur,baseline_churn_risk_band,historic_revenue_12m,churned,revenue_next_12m_observed,subscription_month_length,ITE_variant_a,ITE_variant_b
3677,831018fbdda35bd2f3,a866f39ff7ad68f4ae,40,tv,se,0,1,0.0,23.5,64.0,10,1,1,1,control,0,0.0,high,291.6,1,24.7,141,-0.53,-0.57
12381,36fb74b3b004c91fed,f6bc0c1f58763f1335,61,television,de,0,1,0.0,16.98,69.0,10,1,0,0,control,0,0.0,medium,233.94,1,20.35,71,-0.53,-0.47000000000000003
23275,af921d3f4ba622035a,b1f0fd7cb8f01700a9,57,dm,no,0,1,0.0,21.15,33.7,10,2,0,4,control,0,0.0,low,281.92,1,198.94,62,-0.53,-0.5900000000000001
11020,ec7ef75f2cd16ee29b,f289f4f37a85df9da8,24,door-to-door,se,2,1,0.0,17.12,31.0,5,0,0,14,control,0,0.0,medium,276.99,1,274.24,71,-0.5299999999999999,-0.6299999999999999
6097,a4315d65e05d0a6ce8,fa86ab109acce89adb,56,referral,no,0,0,1.0,14.94,34.0,10,1,1,14,control,0,0.0,very high,192.85,1,158.33,113,-0.5299999999999999,-0.49999999999999994
26921,a007685ecc0ccf820b,a5056dfdee41453dd9,87,door-to-door,no,1,0,0.0,18.83,66.0,0,0,0,12,control,0,0.0,low,267.84,1,136.04,42,-0.5299999999999999,-0.6199999999999999
30097,902f67ebc102db0a3a,c6127a6617b1002990,43,online paid,no,2,3,1.0,21.59,32.0,2,1,0,3,control,0,0.0,medium,315.34,1,309.6,68,-0.5299999999999999,-0.5299999999999999
25247,ee0e3a7eb15c6731cb,2d3267092975d76c09,81,tv,se,0,1,1.0,15.93,53.0,10,1,1,0,control,0,0.0,medium,221.31,1,127.52,39,-0.5299999999999999,-0.61
8306,17170f265eb26e8788,ac9c1bfd1c933f5eb5,74,online paid,de,2,0,0.0,14.43,43.0,11,0,0,0,control,0,0.0,low,218.06,1,95.21,81,-0.5299999999999999,-0.43999999999999995
33683,99c3c828637e01c433,50a023e91154527c9b,49,referral,nl,0,1,0.0,22.6,33.8,0,0,0,12,control,0,0.0,medium,234.02,1,140.16,74,-0.52,-0.56
8517,e71b01a76dd61177e2,9562ad790acfa31215,63,direct mail,nl,0,0,1.0,13.9,55.0,3,1,0,8,control,0,0.0,very high,190.54,1,12.07,60,-0.52,-0.48
1140,d787f83a93f12eb56d,a4cadd8aa81a897b9f,35,door-to-door,no,0,0,2.0,14.71,52.0,15,0,0,11,control,0,0.0,high,169.88,1,158.24,22,-0.52,-0.51
10112,6644fa94782af6fb1d,af9ccb8c09ec0f7e24,88,dm,no,2,2,0.0,21.97,62.0,0,1,0,0,control,0,0.0,medium,238.28,1,242.31,40,-0.52,-0.51
19664,322959058113d0592f,0283edb42838b57637,37,direct mail,de,0,1,0.0,19.03,66.6,3,2,1,3,control,0,0.0,high,204.71,1,21.31,114,-0.52,-0.53
24905,c101eebb637fa965d3,3db0137592dc2e7087,75,online paid,nl,2,0,0.0,17.77,45.7,1,0,0,2,control,0,0.0,medium,226.09,1,137.33,144,-0.52,-0.6000000000000001
25279,8f1ac1569697283fb7,e42a2d3d450a1444fe,90,direct mail,de,0,2,1.0,25.96,58.0,10,0,0,0,control,0,0.0,low,325.56,1,244.21,92,-0.52,-0.45
29643,5830e88a77c3b19871,3ed130540e9452680a,40,television,no,0,0,0.0,18.61,63.0,13,0,1,0,control,0,0.0,medium,250.13,1,153.02,142,-0.52,-0.42999999999999994
24672,07c0dec6e97ec77c01,ce952a2a24a8e0800d,63,door-to-door,nl,2,0,1.0,15.6,53.4,2,1,0,7,control,0,0.0,very high,210.18,1,184.88,108,-0.52,-0.47
22428,74b72ae2ee96f9be89,118ed97938b076423a,43,referral,nl,2,0,0.0,20.64,51.3,1,0,1,0,control,0,0.0,medium,242.22,1,42.74,51,-0.52,-0.61
30648,abcd43eee9c9f6bce7,45bfa8840f61ea7564,85,online paid,gb,0,1,0.0,22.2,63.0,5,1,0,0,control,0,0.0,high,242.63,1,99.96,116,-0.52,-0.36
19906,97a6101840de04f86a,9aebc5b06c0474a06f,49,referral,gb,0,1,1.0,17.9,42.0,0,0,0,0,control,0,0.0,medium,220.64,1,171.02,14,-0.52,-0.52
29939,654e26e8456b5b4d94,1e81a4631ba22563ba,42,direct mail,se,0,0,0.0,16.8,33.0,5,0,0,3,control,0,0.0,medium,211.32,1,88.78,36,-0.52,-0.5800000000000001
688,7d90ca24dfbc4ba446,109266c2181a7ba516,31,television,no,0,0,0.0,14.66,57.0,0,1,0,0,control,0,0.0,low,144.92,1,14.46,87,-0.52,-0.54
7576,dbb77b62ae881389d4,927aca55768ccf7166,36,tv,no,2,0,0.0,12.19,31.0,3,0,0,3,control,0,0.0,medium,194.17,1,68.94,100,-0.52,-0.53
113,c1aff6753244c6ee93,eb7dceb50b0e3dec98,28,television,gb,0,2,0.0,26.33,42.0,8,0,1,5,control,0,0.0,high,284.6,1,324.29,147,-0.52,-0.5700000000000001
15552,518d52eee664842ce5,9e2c9fb64ecf3743d8,67,referral,nl,0,0,0.0,15.27,44.0,13,2,1,7,control,0,0.0,medium,201.6,1,202.11,35,-0.52,-0.6200000000000001
20253,87be96790ea277c50f,66d44c9852d41ca778,50,referral,nl,0,2,1.0,20.48,41.1,2,0,0,1,control,0,0.0,medium,275.06,1,87.81,122,-0.52,-0.51
12835,16e12822445d7ba7d4,66475237ab82c5cba1,36,online paid,gb,0,1,0.0,22.72,61.0,1,0,1,13,control,0,0.0,high,229.04,1,141.35,141,-0.52,-0.53
20076,635b616c7d29a7c2a1,8c3106e9130fc3032f,32,door-to-door,no,2,1,0.0,15.42,30.0,4,1,0,11,control,0,0.0,low,240.89,1,190.2,126,-0.52,-0.62
19834,484ef8909a8d6f0a63,e7d7d34a0aad4bbaaf,36,online paid,de,2,1,1.0,15.75,70.0,3,0,0,0,control,0,0.0,low,215.74,1,79.4,114,-0.52,-0.36
8205,5b6197f0d9457592cc,421abbb42b319aa742,76,door-to-door,gb,1,0,0.0,14.21,41.3,2,1,0,0,control,0,0.0,medium,179.0,1,120.67,114,-0.52,-0.49
2022,109f08ce8c30365b30,fa6fd770d7a5e034ee,84,referral,nl,2,0,0.0,13.31,62.0,3,0,0,0,control,0,0.0,very high,194.18,1,50.17,29,-0.52,-0.51
28025,1ff655edaac1ca6a03,bb4336982db77812cd,28,direct mail,nl,0,1,1.0,18.61,64.0,1,2,1,0,control,0,0.0,medium,256.82,1,60.62,132,-0.52,-0.36
21879,b2cea2ce8a7b8ee1ad,688c86d82ce0cee485,39,door-to-door,no,2,1,1.0,21.51,64.0,6,2,0,0,control,0,0.0,very high,240.61,1,41.83,147,-0.52,-0.39999999999999997
21663,a4589a60ea90b98f8f,afeafafd607ccfb653,85,online paid,de,1,1,0.0,18.15,67.4,3,0,0,13,variant_a,1,13.06,very high,226.53,0,255.57,65,-0.52,-0.47
8256,6b4a9e228208a50080,46411fbca999f28791,83,dm,de,2,0,0.0,19.71,37.1,13,1,0,12,control,0,0.0,medium,261.01,1,41.83,109,-0.52,-0.5800000000000001
5053,94845a3ed9806f1cef,3a08baa7c2e5b7a99d,66,referral,de,0,1,1.0,23.24,58.0,11,1,0,5,control,0,0.0,high,311.67,1,26.6,109,-0.52,-0.71
28018,0caa694ffbe5d4bc7a,0c87159f078401a29d,60,direct mail,de,0,2,0.0,17.81,44.0,12,0,0,1,control,0,0.0,very high,236.23,1,177.2,81,-0.52,-0.55
23310,165cbe7ba268f8d790,e8063112f23f46de67,29,tv,gb,0,0,0.0,12.51,52.4,1,2,0,0,control,0,0.0,low,155.26,1,13.58,97,-0.52,-0.49
31281,fc0a485cf6784acc21,fd16f9a2f3d008a706,79,dm,no,0,2,1.0,22.49,62.0,14,2,0,0,control,0,0.0,low,247.05,1,99.57,137,-0.52,-0.41
2860,f6bc0623a4ab517ae8,283ca1bfd113484889,89,direct mail,no,0,0,1.0,14.39,43.0,12,0,0,0,control,0,0.0,low,176.87,1,136.6,24,-0.52,-0.55
4489,e17343fd137bd00f14,eb6c3f2d69604768e0,72,direct mail,nl,2,1,0.0,20.12,40.0,13,3,0,0,control,0,0.0,medium,266.48,1,37.91,78,-0.51,-0.4099999999999999
26638,a5ae76409740d5b753,975bd79d3c620d82df,47,door-to-door,de,2,0,0.0,15.0,66.0,7,0,0,0,control,0,0.0,high,199.54,1,14.09,15,-0.51,-0.59
11888,3d94d7a9d5b0826898,666708a5f5ec867e64,73,door-to-door,no,0,1,0.0,15.31,55.5,3,0,0,0,control,0,0.0,high,178.7,1,166.4,156,-0.51,-0.46
32662,c8c0d8b6d813807721,a088128f07833ed73d,82,door-to-door,nl,0,1,0.0,18.99,35.0,14,0,0,3,control,0,0.0,very high,260.08,1,110.29,77,-0.51,-0.47
25176,e78baa1ce9b86173c8,707b989218c9d60eed,48,direct mail,nl,0,0,2.0,14.91,55.0,3,0,0,0,variant_b,1,15.16,low,168.19,0,177.98,121,-0.51,-0.49000000000000005
24716,54f46e81b66496c990,426da552518fa8b603,39,door-to-door,nl,2,3,0.0,26.91,37.0,3,0,1,0,control,0,0.0,medium,347.8,1,106.32,70,-0.51,-0.48
26524,ac83d3f400e95a5d31,95c61ca2e7485bc7fe,47,door-to-door,se,0,3,1.0,22.54,52.0,1,0,1,0,control,0,0.0,medium,286.14,1,26.7,145,-0.51,-0.3
14403,105773e3edc76ba90b,52330eedd7d48ba191,63,door-to-door,no,1,1,2.0,22.04,34.2,12,0,0,0,variant_a,1,11.48,high,238.13,0,248.36,106,-0.51,0.050000000000000044
32746,39a9398fdcb443d90b,2e8c991103bdbfda4a,25,television,de,0,0,0.0,16.32,41.3,7,0,0,5,control,0,0.0,very high,223.32,1,17.26,146,-0.51,-0.52
15482,5f679cac1ebdeda165,1dc42794007c1cff47,48,dm,nl,0,1,1.0,18.93,65.0,14,1,0,13,control,0,0.0,high,192.54,1,118.13,52,-0.51,-0.6799999999999999
9898,a39911c27bc4f0f6bb,01ec1c245a2f16b04f,59,referral,no,0,2,1.0,21.89,55.0,4,0,0,0,control,0,0.0,medium,239.18,1,46.38,81,-0.51,-0.28
2200,049a632efba268d49b,8e7e5259818414fef6,63,referral,se,2,0,1.0,16.83,54.2,0,1,0,6,variant_a,1,12.53,very high,190.42,0,274.22,123,-0.51,-0.22999999999999998
28019,0caa694ffbe5d4bc7a,03cb28d4b4043bfc66,60,door-to-door,de,0,1,0.0,21.54,36.8,6,0,0,12,control,0,0.0,high,232.99,1,190.78,68,-0.51,-0.5800000000000001
18461,f311ae8c903da21cc0,daf11726638d104a21,46,direct mail,nl,0,1,0.0,23.11,52.0,3,1,0,10,control,0,0.0,medium,271.98,1,48.14,63,-0.51,-0.55
22849,b6770af9bf892b0d4d,d780001aec90851d06,48,tv,gb,2,0,0.0,14.57,64.0,2,1,0,13,control,0,0.0,very high,235.71,1,118.71,151,-0.51,-0.43000000000000005
9507,12e369da0630f39bda,d54e978ebcb954620e,55,referral,gb,0,1,1.0,21.11,46.0,5,0,0,0,control,0,0.0,high,257.46,1,71.04,129,-0.51,-0.28
19665,322959058113d0592f,11c0acd463e34676a6,37,online paid,de,1,0,0.0,16.13,60.5,0,1,0,0,control,0,0.0,medium,212.0,1,188.14,84,-0.51,-0.4
30381,97652673df105b7ad2,602b3c929552dec4ea,46,dm,nl,1,1,0.0,23.33,53.0,7,1,0,0,control,0,0.0,low,241.59,1,272.97,111,-0.51,-0.35
13074,5bd7ddf87f22021a5f,c83c160d5dd2890328,75,door-to-door,nl,0,1,1.0,15.09,60.0,3,1,0,0,variant_a,1,13.38,very high,181.3,0,147.74,106,-0.51,0.06999999999999995
24227,676fc5678f063b7ba4,acbd810a3c9fe4f72d,68,door-to-door,se,2,1,0.0,16.93,39.0,11,1,1,13,control,0,0.0,high,229.75,1,184.29,66,-0.51,-0.59
12601,2f1b2e593a33988ea6,4a71b3bff43a3b4f8b,31,online paid,gb,0,2,0.0,26.07,34.0,13,0,0,4,control,0,0.0,low,315.58,1,29.71,30,-0.51,-0.6
28262,f3d283dc9dbbcf9377,cdb213f0757b38157a,87,direct mail,no,0,0,1.0,19.67,56.0,1,1,0,4,control,0,0.0,medium,266.11,1,19.09,115,-0.51,-0.58
5526,dcf702356e8c9c78c3,e738109d6a40b22f04,49,online paid,no,2,1,2.0,17.09,59.9,11,1,0,0,control,0,0.0,high,217.18,1,50.07,15,-0.51,-0.6
26986,110eed2c630aab0f3f,26c1b1eac52a7abd32,31,door-to-door,de,0,0,1.0,14.18,59.0,1,0,0,0,control,0,0.0,high,179.83,1,50.09,144,-0.51,-0.46
1679,876f1f9954de0aa402,93f4af27d3e10d4ad6,73,television,nl,1,3,0.0,23.71,58.0,6,0,0,0,control,0,0.0,very high,271.09,1,196.73,30,-0.51,-0.5
14336,c4bb5a353be47442aa,65ef8f4998b8a5c48e,63,tv,no,0,1,1.0,22.64,48.3,3,0,0,4,control,0,0.0,very high,294.01,1,108.21,142,-0.51,-0.43999999999999995
3687,ff47afc1bc40f685b0,9ab46c05d9f8db970e,24,referral,de,0,0,0.0,16.3,36.0,7,1,0,0,control,0,0.0,medium,215.8,1,17.1,71,-0.51,-0.5
11722,79b32d0931a0e402c4,287fcf836c9571093b,40,dm,se,0,0,2.0,12.14,44.0,3,0,0,7,variant_a,1,11.5,high,149.13,0,157.89,58,-0.51,-0.24
16237,47412a37c01ba9ff68,8cd4f0e45cf762a01a,81,tv,gb,0,0,0.0,12.04,42.5,2,0,0,0,control,0,0.0,low,143.74,1,113.39,118,-0.51,-0.45999999999999996
27897,772c1c73d4ffe88046,8c3d66f27b0ddb0abb,76,direct mail,nl,1,0,0.0,15.13,66.7,10,0,0,0,control,0,0.0,medium,213.07,1,13.58,157,-0.51,-0.31
17727,7ebcaec73bf2544379,fbaa8e9a3f7789fc3f,62,tv,nl,2,0,0.0,20.47,48.0,2,0,0,8,control,0,0.0,high,312.39,1,130.02,14,-0.5,-0.47
2378,f1a706591e15f81814,cc15d0b73550ed8bfb,42,television,nl,0,0,0.0,17.39,53.0,4,1,0,0,control,0,0.0,medium,207.85,1,94.35,144,-0.5,-0.33
2346,800d7c5998783ff37a,71915863d3fd965a9c,59,referral,nl,0,0,1.0,16.04,40.0,0,2,0,7,control,0,0.0,high,161.27,1,64.23,128,-0.5,-0.43999999999999995
14745,6b6769819569f3c8ef,f8bcb952f97ec1be55,20,door-to-door,de,2,1,2.0,20.25,57.0,15,0,0,0,variant_a,1,6.49,very high,271.95,0,281.59,35,-0.5,-0.16000000000000003
14741,8c8ee26d59b77a94dc,46dbdda2db56ce67e5,83,dm,de,2,0,0.0,16.06,68.0,3,0,1,0,control,0,0.0,low,266.07,1,119.72,140,-0.5,-0.43
8097,325a7fee200da9811d,bf2c9d24d8af645358,64,referral,gb,0,2,0.0,24.43,51.0,10,0,0,6,control,0,0.0,low,323.14,1,209.75,155,-0.5,-0.5900000000000001
4393,265e5f95d04550eb5b,df15f1a3b7eb489968,73,door-to-door,no,0,2,0.0,19.26,39.0,1,0,0,0,control,0,0.0,high,273.43,1,174.64,83,-0.5,-0.38
20420,8e51f47b4a54c6f6f6,e1b38a69612108b224,45,tv,de,2,0,0.0,18.57,54.0,0,2,0,0,control,0,0.0,medium,250.07,1,140.39,82,-0.5,-0.45999999999999996
253,1fcee5e040cf2cb786,46a8f4ad1a350f1a44,57,online paid,de,0,0,2.0,15.11,43.6,3,0,0,0,variant_a,1,15.31,low,154.15,0,173.82,104,-0.5,-0.010000000000000009
26971,bb01328b7c80115379,8652e886bc588d12a5,47,television,gb,0,0,0.0,15.26,58.1,14,0,0,0,control,0,0.0,medium,156.03,1,40.66,79,-0.5,-0.47
1006,77133be2e96a577bd4,36c9bbeac58dab9d4a,58,referral,de,2,0,2.0,15.75,32.0,2,0,0,0,variant_a,1,13.7,low,245.97,0,222.11,103,-0.5,-0.010000000000000009
30583,bbd230052c26e38339,a871894b2884dbc554,83,dm,se,2,1,1.0,17.62,34.1,4,0,0,0,control,0,0.0,low,273.25,1,140.25,136,-0.5,-0.41
29972,03abddc67647f42836,55df29b93a8c052410,50,door-to-door,no,2,1,0.0,16.94,41.0,10,0,0,0,control,0,0.0,very high,207.91,1,51.26,36,-0.5,-0.49
5953,6e52547a0e7bca3597,f696d11576cfff2f45,30,dm,gb,1,1,0.0,22.61,60.0,5,0,2,12,control,0,0.0,medium,329.82,1,245.1,137,-0.5,-0.55
27130,bfe671b7d65b8143e5,1351c26b716959a67f,62,dm,gb,0,2,0.0,17.1,64.0,3,0,0,0,control,0,0.0,medium,173.46,1,62.18,103,-0.5,-0.41
20958,201d7a97aad11bd86a,e669b1d5671790009c,88,referral,gb,0,2,0.0,18.22,44.2,10,0,0,0,control,0,0.0,low,237.48,1,106.12,26,-0.5,-0.51
28389,7998b659c5fdea8653,3db588eee2317361c2,62,direct mail,nl,2,2,1.0,22.84,62.0,7,0,1,0,control,0,0.0,low,337.68,1,48.92,128,-0.5,-0.31
21897,4c74744a9c10b3001a,b2ca52bdda6d8c8fd6,80,referral,no,0,2,0.0,22.94,39.0,8,0,0,1,control,0,0.0,medium,288.59,1,21.13,119,-0.5,-0.61
30657,0bfad113286cf6b1bc,98da9eb3d96ee60601,24,direct mail,gb,2,1,0.0,14.53,47.0,1,0,0,0,control,0,0.0,low,216.71,1,57.56,121,-0.5,-0.54
28996,1633b2e8d8d39ecaf5,ee50c3ea8756fa4b59,79,door-to-door,nl,0,0,0.0,16.9,51.0,1,0,0,0,control,0,0.0,medium,192.12,1,120.47,93,-0.5,-0.38999999999999996
22889,e71dca519a9758e28d,227ed7845e9a206ae0,33,referral,de,0,1,0.0,15.61,53.0,2,3,0,3,control,0,0.0,very high,205.32,1,13.29,81,-0.5,-0.52
16185,bdbe7e66f577b4e312,c1281a2a8799f8f97f,81,door-to-door,nl,1,1,0.0,17.99,33.0,11,0,0,14,control,0,0.0,high,272.44,1,33.87,112,-0.5,-0.56
20218,cd2a3b18372fb28c80,5f562672e71884d110,90,dm,de,0,2,1.0,25.65,31.0,10,1,0,0,control,0,0.0,very high,280.38,1,108.97,32,-0.5,-0.4
22341,7a42cee5beade943c7,3d2f29c496bc26b13c,71,television,no,0,0,1.0,16.3,64.0,5,0,0,0,control,0,0.0,medium,208.68,1,131.14,82,-0.5,-0.35000000000000003
13392,0df5fcb5ab87cc8dd7,09de9c8715da4a6307,61,online paid,nl,0,0,0.0,19.26,66.0,6,0,1,4,control,0,0.0,low,185.66,1,175.77,158,-0.5,-0.6699999999999999
32417,74a190a673b9880b82,62f0f0cc4f2013d30a,74,online paid,nl,0,1,0.0,17.87,42.8,2,0,0,3,control,0,0.0,medium,221.24,1,195.91,54,-0.5,-0.54
12975,933390dbc3600bd871,14ca41e0a3e0caf8f7,58,referral,gb,0,0,0.0,17.66,31.0,3,3,1,10,control,0,0.0,high,253.35,1,212.62,94,-0.5,-0.56
27205,ac9dab4e2a08d5e2c5,d754c7bfac02673d96,87,tv,se,0,1,0.0,19.19,51.1,5,2,0,0,control,0,0.0,high,244.71,1,151.75,69,-0.5,-0.42000000000000004
28811,cd0bf4755af4c76f48,18b0ae895da865b7c5,47,referral,no,2,1,1.0,16.12,62.9,10,1,0,0,control,0,0.0,high,247.22,1,59.41,72,-0.5,-0.51
20368,edb636f69bf78b8851,7cc0eb13d3e41f2357,31,online paid,gb,0,1,0.0,18.42,32.0,11,0,0,0,control,0,0.0,medium,264.56,1,37.19,55,-0.5,-0.48
19932,72e7e3fda05043527d,3fee0e07f4af1eae23,30,door-to-door,de,0,0,1.0,17.88,58.0,13,0,0,12,control,0,0.0,very high,173.91,1,136.98,37,-0.5,-0.6799999999999999
14179,087b5a89313a3e21fe,da181d638d5e048513,77,referral,de,0,1,0.0,21.24,66.4,3,1,1,0,control,0,0.0,medium,282.3,1,56.48,59,-0.5,-0.48
34281,dba13c2a9864b7e05a,2f50bdf0e656f5c232,78,dm,de,1,1,0.0,23.4,35.0,10,0,2,3,control,0,0.0,medium,325.2,1,318.73,111,-0.5,-0.54
9387,409ad2875df93d6f63,15883caeb333137c35,52,door-to-door,se,2,0,1.0,14.95,39.3,6,0,0,8,control,0,0.0,low,213.24,1,15.85,74,-0.5,-0.5700000000000001
8214,ca87e9d08238e6d617,b84de7e53693afb8b3,51,door-to-door,de,2,1,0.0,17.99,67.0,7,1,0,0,control,0,0.0,low,267.54,1,96.91,76,-0.5,-0.41
451,2307ac1cfee5db3a54,5deaba5aac259b1a70,36,online paid,se,2,3,0.0,22.45,49.0,7,0,2,0,control,0,0.0,medium,286.59,1,157.34,75,-0.5,-0.47
8471,4b0a618db23379c7c7,7727635da263f43b8f,61,direct mail,no,2,0,1.0,14.23,52.4,2,0,1,0,control,0,0.0,low,230.63,1,130.88,91,-0.5,-0.41
33418,14d203158e5c5fd545,cfe2ebb3d3934f6e2b,67,television,gb,0,0,0.0,15.79,48.0,14,1,0,0,control,0,0.0,high,158.01,1,48.01,90,-0.5,-0.43
23679,341b5fdeac5832d96c,07bed4c4921e082b84,83,door-to-door,de,0,0,0.0,17.22,58.0,5,0,0,0,control,0,0.0,high,177.76,1,174.97,143,-0.5,-0.25
26281,001d908c7637618bb0,92226819ad08d8a50a,84,referral,no,0,0,1.0,18.54,42.0,13,2,0,0,variant_a,1,10.24,very high,251.98,0,233.91,142,-0.5,-0.15999999999999998
6376,907372450aa412b464,cfe03b53e1b3e736e3,62,online paid,nl,0,1,1.0,23.26,47.3,1,0,0,1,variant_a,1,10.18,very high,300.04,0,283.16,106,-0.5,-0.12
31422,197b422c8f32c16605,0126bbd9b5eff8f617,55,online paid,no,0,0,0.0,14.79,39.0,2,0,1,0,control,0,0.0,medium,195.75,1,88.2,44,-0.5,-0.53
19309,bb8bf48a4f86fb1a77,5639f2655529a8eda7,35,tv,nl,0,0,1.0,13.07,45.0,9,0,1,14,control,0,0.0,high,155.1,1,171.37,119,-0.5,-0.63
8871,0c13d6d3b3743756e0,4dfa48da626ad56b66,58,referral,no,1,0,0.0,15.28,66.9,3,1,0,3,control,0,0.0,medium,165.23,1,169.98,23,-0.5,-0.58
2180,fcbc95ccdd551da181,336f28115663343d5f,70,online paid,se,0,3,2.0,27.29,58.6,8,2,0,0,control,0,0.0,medium,373.08,1,320.47,52,-0.49999999999999994,-0.33999999999999997
6890,ca2d05e1c5b3d2b271,88ad8ed85af6e04d45,74,door-to-door,nl,2,2,0.0,23.59,55.0,8,0,0,0,control,0,0.0,high,330.13,1,150.18,116,-0.49999999999999994,-0.25999999999999995
31097,30b1a01d3f62bf747f,35236cb3fa5094eadd,78,door-to-door,nl,0,1,0.0,18.79,61.0,12,1,0,15,control,0,0.0,medium,241.83,1,89.65,119,-0.49999999999999994,-0.6499999999999999
24057,802cb8aeda781c153c,71cff34c6da36bf94c,27,referral,de,2,0,0.0,18.45,48.2,13,1,0,0,control,0,0.0,low,295.23,1,23.34,76,-0.49999999999999994,-0.45999999999999996
21569,78cc593b765dd45436,588e6ad8f24746d5d8,75,television,gb,0,0,0.0,20.49,40.0,4,0,0,0,control,0,0.0,medium,230.43,1,140.46,120,-0.49999999999999994,-0.32999999999999996
25284,b77670e4a9c8e28281,5fe3566cc82594a612,52,television,de,2,1,0.0,20.0,39.0,0,3,0,13,control,0,0.0,very high,226.79,1,79.01,105,-0.49999999999999994,-0.49999999999999994
3117,9b47b8678d84ea8a0f,125c784c40c8aa0e1f,75,online paid,gb,0,0,0.0,16.25,44.0,11,0,0,0,control,0,0.0,medium,183.65,1,156.41,85,-0.49999999999999994,-0.33999999999999997
3941,701348eb3b6b2574ac,6bc19ff88209138438,87,dm,de,2,0,0.0,14.24,66.7,0,0,0,0,control,0,0.0,high,232.84,1,112.88,153,-0.49999999999999994,-0.29999999999999993
19367,80d4c0e3d8705d1ae4,58c5bcde0cb51f6f08,88,door-to-door,gb,2,0,0.0,20.68,69.0,2,0,0,0,control,0,0.0,high,310.16,1,19.99,13,-0.49999999999999994,-0.47
31472,c70d10c92e55785e7c,8186fff7043d79fb9c,76,direct mail,nl,1,0,0.0,15.92,34.0,13,0,1,0,variant_a,1,6.17,high,219.63,0,167.67,135,-0.49000000000000005,-0.010000000000000009
22250,54526e432dbfc94816,db89afdb51187ea476,88,dm,gb,0,0,0.0,15.64,60.2,5,0,0,10,control,0,0.0,very high,150.68,1,17.64,102,-0.49000000000000005,-0.45
16277,a42c6d96e478f1d17d,3e285cc427dd402c47,45,tv,nl,0,1,0.0,19.21,54.0,11,2,0,1,control,0,0.0,low,231.1,1,162.14,18,-0.49000000000000005,-0.62
23243,b4cea765d2297b7322,b6b8ece91da38c7924,68,referral,no,0,0,0.0,19.37,43.0,2,0,0,0,control,0,0.0,high,271.05,1,140.98,68,-0.49000000000000005,-0.46
17235,c91ef42552e1027b5d,20c98ebbf89e0f2e25,63,television,nl,0,2,1.0,22.31,67.0,14,2,1,10,control,0,0.0,very high,248.66,1,190.78,67,-0.49000000000000005,-0.5900000000000001
16986,ca70e74a5b3dd23c78,8e00e48d32c855751b,70,door-to-door,no,0,0,0.0,14.05,58.0,2,0,0,9,control,0,0.0,high,166.44,1,100.49,71,-0.49000000000000005,-0.5
23097,76565ca91f9be8650a,cbaa7789ad255f3590,48,direct mail,nl,1,0,0.0,20.06,39.0,10,0,0,0,control,0,0.0,low,214.93,1,154.09,127,-0.49,-0.49
20658,aacee09b48bfac6db5,812339365d352a1691,21,television,de,0,0,0.0,17.89,45.0,14,0,0,0,control,0,0.0,medium,225.84,1,158.4,78,-0.49,-0.35000000000000003
4981,d86a283aedd01d5c72,955ab0ad4b31efabaf,38,direct mail,no,1,1,0.0,18.34,61.0,13,1,0,0,control,0,0.0,medium,218.89,1,21.49,38,-0.49,-0.54
29001,018a6e33594cb40f78,2a2d5428a2d752c86e,88,dm,gb,2,0,0.0,14.04,59.0,14,0,0,3,control,0,0.0,medium,162.48,1,52.01,37,-0.49,-0.61
34052,d8e917c6af68b61ef2,81ad216eeee72be856,78,referral,se,1,1,2.0,18.52,55.0,5,0,0,8,control,0,0.0,low,245.56,1,139.81,34,-0.49,-0.43
11473,35ebd81d922e78aa7a,c94918bfc68f6bf9d3,83,online paid,de,2,1,0.0,19.64,51.8,0,1,0,1,control,0,0.0,medium,252.0,1,213.38,87,-0.49,-0.56
17620,1db9d897d180110cb0,c3a019383cf0e79177,79,door-to-door,no,2,1,0.0,19.9,35.0,1,1,0,0,control,0,0.0,medium,242.69,1,44.61,61,-0.49,-0.45999999999999996
16627,8d421e49d5885b59c7,47938d25a65a892e8d,19,tv,de,0,2,1.0,24.85,45.0,15,0,0,4,control,0,0.0,medium,326.36,1,145.62,151,-0.49,-0.5
9787,09107278fa56f05fb3,1412f1c8a27e27b88b,48,door-to-door,de,0,1,1.0,22.06,60.0,8,1,0,0,control,0,0.0,medium,288.66,1,130.32,84,-0.49,-0.42000000000000004
17347,da6dfa42744e1e423c,54c48d083581d0d92a,50,referral,no,0,0,0.0,18.72,34.0,10,0,1,4,control,0,0.0,medium,199.61,1,99.22,68,-0.49,-0.56
34305,41cb1109a21920a38b,2424015c6cfb34abe6,27,direct mail,de,2,0,1.0,13.87,65.0,6,1,1,15,control,0,0.0,high,184.75,1,85.11,105,-0.49,-0.63
22211,90256d5c6119498ae5,d120dc1c9b28099f69,67,online paid,se,0,0,0.0,16.27,67.0,12,0,1,0,control,0,0.0,medium,196.5,1,61.27,138,-0.49,-0.4
